AGE,AFFL,CLASS,REGION_North,NGROUP_ORDER,EMAIL,GENDER_Female,GENDER_Male,GENDER_Others,RESPONSE
0.43764099258781824,0.1724137931034483,0.6666666666666667,0.0,0.5,0.0,1.0,0.0,0.0,0.0
0.9081073615395241,0.24137931034482757,0.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0
0.12089682795451412,0.6551724137931035,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.0,1.0
0.29501404171078677,0.2068965517241379,0.0,1.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0
0.18751438699875694,0.24137931034482757,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6491874223102068,0.41379310344827586,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.3069379862805581,0.27586206896551724,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0
0.36453201970443355,0.3448275862068965,0.6666666666666667,1.0,0.5,0.0,0.0,1.0,0.0,0.0
0.8725657198103218,0.13793103448275862,0.6666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0
0.5949081533999356,0.27586206896551724,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.5424704203305557,0.3448275862068965,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.2473182634317021,0.24137931034482757,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5363933520556143,0.13793103448275862,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
0.4199622485152617,0.1724137931034483,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.19538695271856737,0.8620689655172414,0.0,0.0,0.8333333333333333,1.0,1.0,0.0,0.0,1.0
0.4300446572441416,0.24137931034482757,0.6666666666666667,0.0,0.8333333333333333,0.0,0.0,1.0,0.0,0.0
0.735095069287786,0.41379310344827586,0.6666666666666667,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.6138299341650937,0.1724137931034483,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5744671055660422,0.5862068965517242,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.22904102021085587,0.10344827586206896,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8789650568574192,0.2068965517241379,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.13705630495833526,0.24137931034482757,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.30518852723171125,0.41379310344827586,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
0.552460752267391,0.24137931034482757,0.6666666666666667,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.47668155241471394,0.2068965517241379,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7167717876709176,0.3448275862068965,0.6666666666666667,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.858109663459325,0.1724137931034483,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5568804382855301,0.3103448275862069,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0
0.29303439068182874,0.3103448275862069,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.7966944431656002,0.27586206896551724,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0
0.3511348464619493,0.27586206896551724,0.6666666666666667,1.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.7472952442336909,0.3448275862068965,0.6666666666666667,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.29202154596933844,0.3793103448275862,0.6666666666666667,0.0,0.8333333333333333,1.0,1.0,0.0,0.0,1.0
0.3164679342571705,0.41379310344827586,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5951843837760693,0.1724137931034483,0.6666666666666667,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0
0.6397495511256388,0.4827586206896552,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.449012476405322,0.2068965517241379,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.42419778094931165,0.44827586206896547,0.6666666666666667,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.6379540536807697,0.3448275862068965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6216104230928594,0.5517241379310345,0.6666666666666667,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.7570553841904148,0.10344827586206896,0.6666666666666667,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.20533124625938032,0.27586206896551724,0.6666666666666667,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0
0.21145435293034393,0.24137931034482757,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6547580682289029,0.24137931034482757,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0
0.7265779660236638,0.3103448275862069,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.9623405920537729,0.1724137931034483,0.6666666666666667,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.6409005110261958,0.5172413793103449,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0
0.48372542700612314,0.3793103448275862,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
0.4314718475208324,0.3103448275862069,0.0,1.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.5608857787394688,0.2068965517241379,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0
0.6563233736936605,0.13793103448275862,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.4614428433313383,0.3448275862068965,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8498687905713367,0.06896551724137931,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.4116753372312509,0.24137931034482757,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.530776667740896,0.2068965517241379,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0
0.6705492380645459,0.2068965517241379,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0
0.5155839970535427,0.3103448275862069,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.2697389622945537,0.3448275862068965,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
0.47313659592099805,0.24137931034482757,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5722707795710043,0.06896551724137931,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7467427834814235,0.24137931034482757,0.6666666666666667,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.34924727222503565,0.41379310344827586,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.4881911514202845,0.3793103448275862,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9134938538741311,0.06896551724137931,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.0,1.0
0.38584779706275035,0.44827586206896547,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
0.27673679848994065,0.44827586206896547,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.3236038856406243,0.10344827586206896,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0
0.7211454352930344,0.2068965517241379,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.2902260485244695,0.2068965517241379,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7019474241517425,0.3793103448275862,0.6666666666666667,1.0,0.5,0.0,1.0,0.0,0.0,0.0
0.12200174945904885,0.3448275862068965,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.5116246949956265,0.27586206896551724,0.6666666666666667,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.2503567975691728,0.13793103448275862,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0
0.6325675613461628,0.13793103448275862,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.7015791169835643,0.06896551724137931,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.7716035173334561,0.4827586206896552,0.3333333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.5981308411214954,0.034482758620689655,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0
0.22452925740067226,0.4827586206896552,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,1.0
0.8174117213756273,0.13793103448275862,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.5854702822153677,0.3793103448275862,0.6666666666666667,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.7876248791492104,0.3103448275862069,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0
0.49201233829013397,0.1724137931034483,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.83481423507205,0.10344827586206896,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.9152433129229778,0.41379310344827586,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.5713364946365269,0.44827586206896547,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0
0.5444040329634916,0.41379310344827586,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0
0.944109387228949,0.10344827586206896,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4993784816536992,0.10344827586206896,0.3333333333333333,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.5322959348096312,0.7931034482758621,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0
0.9357764375489159,0.1724137931034483,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0
0.515169651489342,0.3448275862068965,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,1.0
0.4248423184936237,0.2068965517241379,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0
0.0475116246949957,0.1724137931034483,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.833663275171493,0.3103448275862069,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.33934901708024495,0.3793103448275862,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,1.0,0.0
0.9965010819023066,0.2068965517241379,0.6666666666666667,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.5602412411951567,0.3793103448275862,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.9473781133465311,0.2068965517241379,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0
0.6034712950600802,0.1724137931034483,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.5231803323972193,0.13793103448275862,0.0,0.0,0.8333333333333333,0.0,0.0,1.0,0.0,0.0
0.8533216702730075,0.3103448275862069,0.6666666666666667,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
0.6780074582201556,0.41379310344827586,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.8878044288936973,0.10344827586206896,0.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.309700290041895,0.24137931034482757,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0
0.3410063993370471,0.2068965517241379,0.0,0.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0
0.5683439988950785,0.10344827586206896,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5370378895999264,0.2068965517241379,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9808480272547306,0.1724137931034483,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.6245568804382855,0.1724137931034483,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.5754799502785324,0.3103448275862069,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,1.0,0.0
0.9462271534459741,0.27586206896551724,0.3333333333333333,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.7513926614796742,0.1724137931034483,0.6666666666666667,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.47866120344367197,0.27586206896551724,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0
0.24685787947147925,0.3103448275862069,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4722618663965747,0.24137931034482757,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0
0.398646471156945,0.3103448275862069,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.9244509921274344,0.27586206896551724,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.22259564476773624,0.3103448275862069,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0
0.241103079968694,0.27586206896551724,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.7488605496984484,0.1724137931034483,0.6666666666666667,1.0,0.5,0.0,0.0,1.0,0.0,0.0
0.663229133097003,0.2068965517241379,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.5171953409143226,0.10344827586206896,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0
0.6771327286957323,0.3448275862068965,0.6666666666666667,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.2150913862161043,0.3448275862068965,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
0.44436259840707143,0.27586206896551724,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7838957690714055,0.06896551724137931,0.6666666666666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.7485382809262926,0.13793103448275862,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.40154689010634875,0.24137931034482757,0.6666666666666667,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
0.25675613461626995,0.1724137931034483,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.5771833709313567,0.24137931034482757,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.9365590902812946,0.24137931034482757,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.5424243819345334,0.1724137931034483,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.8461396804935315,0.10344827586206896,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.5722707795710043,0.41379310344827586,0.3333333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.46701348925003455,0.24137931034482757,0.6666666666666667,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.5293034390681828,0.3793103448275862,0.6666666666666667,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.8621150039132637,0.2068965517241379,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.7048018047051243,0.27586206896551724,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0
0.646609272132959,0.3103448275862069,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.0,1.0
0.8104599235762626,0.2068965517241379,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.6820588370701166,0.3448275862068965,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.7322867271304268,0.2068965517241379,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.9425901201602136,0.1724137931034483,0.6666666666666667,1.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.708208646010773,0.3448275862068965,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.8291515123613094,0.1724137931034483,0.6666666666666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.7649279499102251,0.44827586206896547,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5061461258689748,0.3448275862068965,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8582477786473919,0.27586206896551724,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.7675981768795175,0.13793103448275862,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.2834123659131716,0.27586206896551724,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.27263938124395753,0.27586206896551724,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7900649141383913,0.1724137931034483,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0
0.9357764375489159,0.1724137931034483,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
0.6821048754661387,0.1724137931034483,0.6666666666666667,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.34772800515630037,0.44827586206896547,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.42488835688964605,0.3793103448275862,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
0.3031167994107085,0.41379310344827586,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.42111320841581873,0.1724137931034483,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
0.8491321762349802,0.2068965517241379,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5686662676672345,0.24137931034482757,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.8156162239307583,0.27586206896551724,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.6393812439574604,0.13793103448275862,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9692003130610931,0.3103448275862069,0.6666666666666667,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.7147921366419594,0.24137931034482757,0.6666666666666667,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.6662676672344736,0.3448275862068965,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.5054095115326183,0.24137931034482757,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0
0.8763408682841489,0.13793103448275862,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.5332167027300769,0.3793103448275862,0.3333333333333333,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
0.17770820864601083,0.13793103448275862,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0
0.44413240642696,0.6206896551724138,0.6666666666666667,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0
0.5652133879655634,0.13793103448275862,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.6819207218820498,0.2068965517241379,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9267989503245706,0.1724137931034483,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.23654527876248793,0.6206896551724138,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.1742092905483173,0.10344827586206896,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8483955618986236,0.24137931034482757,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.6152571244417844,0.3448275862068965,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8002393996593158,0.5517241379310345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2920675843653607,0.3103448275862069,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8920399613277474,0.3103448275862069,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.41061645412273845,0.24137931034482757,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.7042953823488789,0.2068965517241379,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.5774135629114683,0.3103448275862069,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0
0.34464343262280744,0.24137931034482757,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5277841719994474,0.3793103448275862,0.3333333333333333,1.0,0.5,0.0,0.0,1.0,0.0,0.0
0.7772202016481746,0.24137931034482757,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0
0.5533815201878367,0.1724137931034483,0.3333333333333333,0.0,0.8333333333333333,0.0,0.0,1.0,0.0,0.0
0.7306293448736247,0.44827586206896547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2493439528566826,0.3448275862068965,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0
0.27102803738317754,0.24137931034482757,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.7030523456562774,0.27586206896551724,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.6335343676626306,0.3103448275862069,0.6666666666666667,0.0,0.8333333333333333,0.0,0.0,1.0,0.0,0.0
0.278900603102988,0.2068965517241379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.17190737074720325,0.41379310344827586,0.6666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5052253579485291,0.2068965517241379,0.0,1.0,0.8333333333333333,1.0,0.0,1.0,0.0,0.0
0.4125961051516965,0.06896551724137931,0.6666666666666667,1.0,0.5,0.0,1.0,0.0,0.0,0.0
0.22208922241149126,0.3793103448275862,0.3333333333333333,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.40665715206482206,0.1724137931034483,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.4615349201233829,0.3103448275862069,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6827494130104508,0.3448275862068965,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0
0.684913217623498,0.2068965517241379,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.795543483265043,0.2068965517241379,0.6666666666666667,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0
0.2853459785461075,0.5172413793103449,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.20726485889231622,0.3448275862068965,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0
0.32070346669122046,0.27586206896551724,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6564154504857052,0.3448275862068965,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
0.9447999631692832,0.3103448275862069,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0
0.7910317204548596,0.3793103448275862,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.907140555223056,0.1724137931034483,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.6593158694351089,0.06896551724137931,0.6666666666666667,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.8195294875926524,0.10344827586206896,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.2759541457575619,0.2068965517241379,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.29064039408867,0.24137931034482757,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.23051424888356892,0.5862068965517242,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.7820081948344919,0.27586206896551724,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.3092399060816721,0.41379310344827586,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0
0.535012200174946,0.44827586206896547,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
0.2589659776253396,0.41379310344827586,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,1.0
0.6709635836287464,0.2068965517241379,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0
0.5201417982597487,0.3793103448275862,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,1.0
0.7424612126513512,0.27586206896551724,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,0.0,0.0
0.2608995902582755,0.27586206896551724,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0
0.7358777220201649,0.1724137931034483,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0
